UF,idade,anosest,rendtrabprinc
14,40,12,1100
25,44,12,1500
25,29,7,1100
41,34,14,900
22,32,6,1100
41,53,16,5000
41,54,12,3000
33,26,12,1100
52,49,7,2300
35,43,9,2750
31,51,12,1500
28,31,12,1100
31,47,12,2400
53,40,5,1500
13,30,12,1500
35,42,12,1000
35,59,12,2000
41,57,12,2200
33,34,13,1100
26,58,9,700
33,25,12,800
25,30,7,1600
35,31,12,4000
31,53,8,1600
33,56,12,1000
42,44,12,2000
35,37,15,2500
41,28,12,2500
52,45,10,2000
33,43,12,1800
33,29,13,1400
21,49,12,800
50,59,16,2500
33,38,12,1000
27,40,7,1600
13,25,12,1500
33,36,11,1500
27,39,7,1100
24,51,12,1600
33,48,9,4000
41,39,7,2000
28,46,12,900
35,35,9,1800
35,38,16,9000
11,40,12,2500
35,57,11,1500
16,43,12,1400
41,31,12,2000
35,48,12,1500
33,25,12,1100
33,46,9,1700
25,29,10,500
35,41,12,3000
41,46,14,1800
51,57,1,1600
31,37,12,3000
35,34,12,1200
13,40,12,3000
53,50,8,2010
33,46,12,1200
28,29,12,3500
35,30,12,300
33,50,8,1200
12,59,3,600
35,41,12,1500
53,38,4,3000
13,45,9,700
41,46,14,12500
35,50,12,1600
33,57,12,2500
21,40,12,1600
24,30,15,1500
43,55,16,2000
23,53,8,1500
35,53,14,3000
51,33,9,1600
35,35,12,1800
35,58,12,1600
11,48,12,1500
35,54,7,1500
27,38,0,600
35,26,12,2100
43,38,12,1500
35,38,12,2000
33,55,9,1600
11,36,12,1100
13,56,14,2000
43,42,9,1750
27,47,12,1200
31,27,12,2000
24,29,12,800
21,25,12,1100
53,31,15,2000
53,33,8,3000
41,33,12,1500
41,53,12,1000
33,30,14,2000
33,35,10,1100
14,39,7,1500
26,33,12,1200
35,51,9,1700
31,55,12,3000
14,30,12,1100
33,37,11,1200
35,41,10,2500
33,44,12,1600
26,36,12,1000
35,54,12,4000
51,39,12,1100
35,31,12,3500
41,42,12,1100
26,35,12,1500
23,25,12,1500
22,27,10,1400
35,38,12,3000
41,47,12,1900
31,28,12,1800
51,25,13,500
23,32,12,3000
33,30,11,2500
16,47,14,2000
42,26,12,1600
13,53,12,2000
33,25,12,2000
35,46,8,5000
32,30,12,2000
33,43,12,4500
27,36,5,1100
26,41,12,1100
33,57,9,1500
33,39,14,2200
42,40,16,2000
27,59,5,30
27,27,15,1600
15,40,12,700
33,29,11,1500
31,40,12,1500
31,29,12,600
33,27,12,2200
12,49,9,2000
51,31,16,1500
22,41,8,1300
13,34,12,1500
22,26,14,1100
53,48,11,800
35,26,16,1500
29,33,12,800
23,49,12,2200
21,33,8,700
27,53,6,1100
33,51,6,2200
53,36,12,2000
33,44,16,20000
43,49,8,1800
33,32,9,1100
42,34,12,1500
33,40,6,2200
25,40,15,3000
15,55,16,1200
12,33,13,1000
41,25,12,2000
33,45,14,2200
33,53,14,1100
17,35,12,1700
21,55,12,1000
33,51,12,2200
26,42,12,1500
31,42,14,1600
29,51,10,3000
13,35,12,2200
11,45,12,1500
35,26,16,2500
35,42,13,5000
23,40,5,1100
23,35,0,800
23,46,12,1100
28,36,12,1100
13,47,12,1000
13,56,12,1500
33,46,14,3200
13,38,9,3000
41,37,12,2000
43,44,16,3000
31,25,14,2700
25,43,12,2000
14,28,12,1100
13,52,12,1200
41,31,12,2200
42,46,12,2500
35,33,12,1700
43,42,12,1500
29,30,12,700
53,44,16,3000
35,28,12,2500
28,42,12,300
27,59,12,1100
50,51,12,3000
35,53,15,2000
31,51,16,3500
28,53,12,800
43,59,2,1800
23,39,12,400
12,51,3,1300
29,39,12,1100
29,37,16,1000
33,36,12,2800
28,52,9,1100
23,29,12,1600
15,54,12,600
28,41,3,1200
53,31,12,2500
26,27,16,1100
21,25,16,1100
13,46,12,3000
29,37,16,1500
33,35,9,1100
52,57,12,1100
33,40,16,1500
29,34,12,300
21,37,12,1600
35,59,12,2500
31,42,12,2500
35,26,12,3000
35,32,12,1400
27,56,4,2200
35,29,15,3000
35,42,14,1100
41,57,7,2400
24,26,12,1500
52,43,16,1300
53,39,16,2000
33,44,12,2000
35,50,15,3000
53,27,12,3500
12,38,13,2500
15,36,12,500
52,44,12,1300
33,37,12,2000
16,33,12,1200
12,44,12,1100
33,52,16,1600
14,38,12,1300
23,25,11,1100
53,43,12,1200
12,43,14,1000
50,33,14,1500
53,43,12,1600
12,53,9,1100
42,35,9,2000
53,38,14,1100
50,32,16,1500
53,41,12,4000
51,45,16,5000
33,38,12,2000
27,44,12,2800
51,37,6,1100
25,30,14,2000
52,40,12,1800
50,29,16,2000
29,49,16,2200
35,51,12,2500
26,48,13,1000
26,37,12,800
16,56,12,2500
33,32,12,2500
43,59,15,3000
52,55,6,1800
53,39,12,3000
33,38,5,1200
12,39,0,1200
53,54,12,3000
33,33,16,2000
25,55,7,4000
52,51,6,2000
25,38,13,5000
35,30,6,3000
42,45,12,2000
33,43,12,6000
43,41,16,3000
24,35,12,1300
51,26,12,1500
33,25,12,4500
13,35,16,1200
53,53,16,4000
35,33,12,2500
33,40,12,1100
53,54,12,1500
35,41,12,1500
52,36,12,1000
52,40,13,2500
21,32,9,1200
53,51,10,1800
51,53,12,2000
22,38,14,2000
53,57,10,1500
31,32,15,2000
50,30,13,2000
23,44,5,1500
27,39,12,1000
52,42,6,1600
33,39,12,5000
16,46,12,4800
35,37,12,1500
35,53,9,2200
24,25,15,1100
50,34,12,1000
33,32,12,1100
14,41,16,1400
53,52,7,2000
35,37,14,5000
27,25,9,800
21,36,16,1100
33,28,16,3000
12,54,9,1100
33,39,7,1700
50,45,12,3000
53,53,12,2000
33,44,12,3000
53,30,12,500
13,43,6,1000
35,50,10,2000
53,45,12,1700
27,31,16,1100
14,37,12,1100
35,49,12,2300
24,49,10,1100
28,40,12,8000
53,48,8,3500
12,37,12,1800
23,35,12,1100
41,43,12,2000
53,50,12,2200
26,34,10,2300
35,29,12,2500
15,30,12,2800
31,27,12,1100
12,41,8,2000
35,28,16,1200
12,41,12,1100
42,59,15,2500
27,34,9,1100
33,44,12,3000
50,46,11,1750
28,25,12,1100
35,27,12,3000
27,30,6,1500
25,52,6,1100
26,42,12,800
23,30,12,2000
53,31,12,1200
33,38,12,2200
43,56,12,2000
53,54,12,3500
33,41,12,1500
33,36,12,1000
15,31,12,1650
32,38,8,1100
22,26,12,1100
15,33,12,1200
27,53,8,2200
33,38,12,2200
16,58,12,3500
51,29,13,1200
33,52,9,200
12,25,12,600
14,46,12,1100
23,57,9,1500
41,47,12,1500
15,34,12,700
50,52,12,1700
41,43,16,3500
13,44,12,1200
25,37,12,4000
51,37,14,3000
35,39,11,1200
16,30,10,1100
13,39,12,1200
26,26,16,4000
35,26,12,2000
33,39,12,1200
27,34,13,1800
52,56,8,1100
14,38,12,1100
14,25,11,1500
33,26,12,1100
53,42,15,1400
31,34,12,1200
13,28,12,2000
53,32,13,4000
13,46,12,2200
50,32,11,1700
21,36,9,650
51,36,12,6000
53,28,9,1300
27,57,12,1100
51,27,12,1300
53,43,9,800
51,29,15,600
15,35,16,1600
13,51,0,1100
43,47,12,1200
27,52,16,500
53,44,13,2000
29,38,12,3200
24,34,16,1100
53,35,12,1600
53,25,16,1500
35,27,12,2000
31,29,12,2500
26,37,12,1650
21,25,12,1500
12,43,7,2000
33,32,12,1000
33,52,16,2000
33,31,13,1500
33,29,13,1600
50,28,12,1000
53,41,12,2800
29,48,12,1600
35,40,12,5000
53,27,12,2000
41,54,9,1700
14,40,12,1000
52,35,12,1100
52,39,12,2500
31,37,5,1100
11,47,7,3200
35,32,12,4900
28,25,12,1200
22,48,12,1516
21,47,12,1965
24,48,8,1100
13,32,12,1600
14,44,12,1500
12,31,9,1100
11,48,12,1100
15,43,12,1198
41,25,14,1300
14,44,12,1600
12,34,9,1100
14,54,1,1200
23,45,12,3000
12,38,12,3000
11,34,12,3000
35,55,10,2500
25,43,12,3300
41,49,7,3500
29,41,6,400
13,58,4,1500
41,45,10,4000
43,33,12,1800
15,50,5,2000
41,57,12,2780
41,54,5,2000
50,31,9,2000
23,29,10,1100
21,41,12,4000
29,30,12,3000
12,54,9,2500
35,40,12,4000
13,56,10,1200
27,49,12,2100
26,49,9,2400
12,25,16,1000
52,54,5,3000
52,50,0,1700
41,50,7,20000
13,44,12,1400
13,39,12,2000
15,43,7,1800
17,48,12,1600
12,43,12,5000
13,25,12,1100
12,45,8,1300
42,26,10,2000
52,59,4,1100
53,35,12,3500
33,49,7,1600
50,47,12,2500
14,49,6,2200
53,56,12,5000
22,36,12,3000
35,37,12,2000
13,48,12,1600
17,36,12,1400
41,39,12,2500
33,47,12,2700
41,28,12,1900
21,31,12,1100
21,48,12,1300
53,50,6,2000
53,45,8,1000
22,54,12,3400
14,54,12,2000
33,39,12,2000
41,44,12,1100
22,56,6,2500
27,46,8,1900
21,29,12,1100
21,28,12,1000
14,37,12,3400
53,35,9,2600
51,48,6,3000
35,57,12,2000
33,42,12,1800
35,47,7,1300
35,59,9,4000
24,31,11,1200
31,54,11,3500
33,28,12,1500
41,51,12,3000
22,32,12,2000
14,55,12,1100
52,53,11,1800
41,50,9,3000
35,43,12,1200
33,51,12,6600
22,35,8,2500
21,37,12,1800
22,59,13,1300
21,45,12,1900
35,52,9,2200
41,56,9,1500
24,45,12,1250
11,30,12,3000
33,44,14,9000
50,38,9,4000
33,31,12,1600
50,34,12,3800
35,32,12,2300
23,30,12,1200
51,32,12,2600
22,39,9,1300
31,25,12,500
15,38,14,1100
35,43,12,1600
25,49,13,700
25,35,12,3000
35,41,12,2170
33,28,12,1850
29,28,10,2000
31,43,12,2500
22,38,11,5000
51,47,12,6000
41,45,7,1500
13,26,9,1200
43,43,12,2600
31,47,12,3000
35,41,12,1800
13,41,6,1500
17,45,6,2800
29,54,6,1100
35,45,12,1700
35,54,12,2600
17,52,12,3000
52,46,5,2000
15,49,8,1260
23,33,12,1100
50,40,13,1900
50,56,6,1000
33,54,10,1800
25,39,9,9000
51,57,13,500
13,53,12,2200
53,55,10,1500
26,45,12,1500
41,41,8,3000
33,38,12,2200
32,49,12,2400
51,34,11,2500
31,57,5,2300
14,39,12,2200
14,40,11,2500
41,50,8,10000
29,58,12,2637
22,32,12,1200
23,53,10,2000
51,53,5,2500
35,45,12,1600
43,46,6,2900
35,54,9,2000
26,30,10,1100
24,31,12,2200
52,37,7,1600
27,43,12,1000
24,47,6,1100
33,43,12,3000
13,59,12,2500
24,42,12,1500
12,32,9,1500
12,45,12,2300
23,40,12,1500
52,47,12,2200
21,47,12,1500
31,59,12,2200
50,43,12,2500
23,27,12,3300
51,27,10,8000
23,34,9,1500
24,36,9,2000
24,58,12,2000
41,52,9,1500
13,53,12,1100
21,28,12,1900
26,40,11,2500
23,35,12,1419
50,36,8,2000
23,33,12,1700
53,45,7,1800
12,40,12,1100
13,39,12,2000
14,35,12,1700
52,31,16,2800
51,44,12,2200
51,36,6,2200
24,51,11,2200
41,43,12,6000
41,45,12,2000
14,34,11,3600
13,47,12,1700
32,44,12,3200
52,47,5,1800
31,45,8,1500
26,40,12,1600
25,44,12,4000
23,55,12,2300
50,29,9,3000
51,39,10,2200
24,40,12,1100
35,59,5,4000
27,48,16,2065
51,57,16,3200
23,38,12,1800
33,36,7,2400
29,47,12,800
35,53,12,1200
29,55,12,2400
35,54,12,2240
27,33,12,1100
23,42,8,1300
53,47,12,1700
35,53,8,1500
11,56,12,3000
27,36,9,1600
53,56,12,2050
53,53,4,1500
50,35,12,2000
29,41,12,3000
27,52,12,1100
12,50,5,1100
35,58,11,3000
50,41,12,3750
23,56,6,1700
25,49,8,2400
35,33,12,1100
13,38,12,2200
31,39,10,1600
17,34,7,2500
13,44,12,1200
35,50,6,1100
26,42,12,2000
50,49,5,3000
28,51,12,500
50,38,10,2200
21,50,12,1500
14,41,11,1400
23,45,12,2000
17,56,12,1600
51,47,10,1700
29,57,12,1300
41,42,12,2714
41,48,7,2600
31,57,6,1100
22,25,12,1600
51,36,8,1800
31,42,9,2000
42,52,6,1500
28,48,12,1600
35,41,10,3200
29,38,12,2500
27,55,8,1600
29,51,11,2500
33,57,10,3500
35,43,12,2200
33,40,12,2000
31,47,5,1100
23,49,12,2000
28,43,12,2500
41,42,12,1500
32,56,12,2500
29,41,12,3000
31,41,12,2000
41,35,10,1900
11,38,7,2200
29,31,16,2637
29,58,12,1500
41,49,9,3200
41,38,6,3000
11,42,12,4000
41,43,16,6000
51,49,6,2600
51,54,0,2600
41,36,12,2700
35,39,12,2100
53,35,11,1200
50,44,12,2000
21,42,12,1600
14,31,12,2000
41,51,5,1800
32,59,8,2400
31,55,9,1000
35,46,5,1000
24,41,12,2000
16,28,12,1300
13,38,12,1100
52,40,12,3100
23,47,7,1500
33,50,6,2500
35,41,7,2500
31,39,12,1500
41,35,12,2400
11,49,12,1800
23,28,12,1700
24,52,6,1100
31,33,10,2500
31,55,6,3000
22,38,12,1800
31,50,7,1500
31,55,12,7000
52,41,12,2000
51,47,12,2500
11,35,12,1100
32,54,11,1600
13,39,4,1500
29,50,7,3000
13,28,12,2000
33,52,7,2200
25,44,12,5000
31,56,5,1976
33,39,12,2500
51,39,12,2500
33,49,12,1500
33,55,5,2000
11,47,12,5000
35,57,3,2200
32,39,12,3000
11,40,0,1100
33,40,9,2200
33,44,15,2200
35,47,12,2000
31,47,8,3000
27,49,3,1500
12,40,6,1100
21,59,12,1100
53,44,4,3000
35,39,12,1800
11,42,12,1600
29,27,16,2500
15,54,7,2800
53,51,4,3000
21,32,12,1400
35,43,12,4000
32,39,12,2000
35,43,12,1600
33,46,12,5000
41,41,12,3000
15,45,12,2000
41,38,12,2200
27,41,9,1700
27,39,6,400
11,33,9,1100
12,38,12,1500
35,37,12,1800
15,37,16,3500
11,47,12,5000
22,45,12,1100
22,58,12,1100
12,48,6,2200
35,56,9,3800
11,35,12,1500
23,37,16,1500
13,50,5,1100
25,35,13,2200
21,44,12,2000
50,39,12,2800
33,58,7,700
14,32,12,1300
53,46,5,3000
11,29,9,3000
27,41,9,1800
32,41,6,1900
28,53,8,3000
13,51,10,3000
26,48,10,1600
25,45,10,1100
53,53,5,1600
21,39,12,1275
21,43,12,2200
29,36,12,2140
52,34,12,2000
27,54,6,2700
52,45,12,1500
51,39,9,1200
13,56,12,1200
35,33,9,2000
35,43,12,1900
50,45,12,2250
23,46,12,1600
12,53,12,2500
25,51,12,1100
53,38,9,2500
35,50,8,2200
14,28,12,2000
21,40,8,1601
53,34,9,2190
35,57,16,3000
43,58,6,2698
31,56,8,1512
50,37,12,3000
41,47,12,1100
13,42,12,1800
52,41,12,3300
27,47,8,1100
50,59,7,1800
33,47,16,2550
50,46,12,3000
29,41,13,2000
27,40,12,1600
31,35,12,2000
21,40,12,1100
41,44,12,3000
16,26,12,1700
41,44,9,2200
41,36,12,1600
31,28,16,7500
15,51,12,2800
41,52,9,3000
51,59,7,3000
22,27,10,1800
35,58,7,8000
35,56,12,3000
31,44,5,2900
50,26,12,4000
13,36,12,1500
52,51,15,6000
21,38,12,1100
35,57,7,1900
27,38,16,1900
22,50,10,2500
41,38,9,4000
11,31,12,3900
23,28,12,1200
31,50,15,1400
33,49,6,2100
41,53,9,2000
42,45,5,2500
14,57,12,2500
23,47,9,2000
41,43,12,1500
13,49,12,2320
41,53,12,2200
14,26,12,3400
27,37,12,3500
35,55,12,4000
41,36,8,1500
13,37,12,3000
15,47,12,2200
43,57,12,2300
33,47,12,1350
33,26,12,2500
22,48,12,1600
11,51,6,2000
23,50,4,1200
35,46,8,2700
33,47,12,1000
31,38,9,2650
21,39,12,3000
35,54,12,2800
24,36,11,1800
35,43,16,9000
50,25,12,1800
12,45,6,1436
21,40,12,1800
33,39,12,1100
43,28,6,2500
41,43,12,1600
12,31,12,3000
12,31,12,1100
11,51,6,1500
35,46,12,3000
35,43,12,2200
33,49,9,1100
35,38,16,4500
21,46,12,1100
33,47,13,35000
33,48,12,1100
50,42,12,2800
43,51,9,1900
35,57,5,4000
31,58,12,3500
35,33,0,3000
23,50,8,2500
21,39,12,1200
35,36,8,1600
26,30,12,1100
13,40,12,1500
14,41,12,2000
52,52,11,2200
27,33,12,2000
53,45,12,3000
17,31,12,1100
51,41,5,1800
21,39,12,2200
43,27,12,1500
53,50,5,2000
52,53,7,1100
43,56,16,5500
51,43,12,3500
33,45,12,2000
23,40,9,2000
50,32,9,1900
53,48,6,1200
41,48,12,3300
53,34,8,2000
12,50,6,2500
31,32,12,2000
25,43,12,2800
29,49,12,1100
31,48,6,1500
53,41,14,3000
41,46,5,2000
53,53,9,1500
50,48,11,4000
27,39,12,1100
52,38,5,2000
53,37,12,1800
33,38,12,2200
26,47,12,1698
31,54,9,2750
15,42,12,1600
50,34,12,6000
51,44,6,1100
29,53,12,2500
33,35,10,2000
52,56,8,7000
52,32,16,2000
53,57,9,2090
16,58,12,1100
43,38,7,1600
50,53,9,1100
53,50,5,3600
52,27,14,7000
41,38,12,1500
15,33,12,1100
35,50,5,2000
42,58,9,2500
52,48,11,10000
52,39,11,2300
50,57,5,3000
53,39,12,4000
51,53,15,4900
23,58,6,600
21,35,9,2000
13,57,2,1100
13,32,12,1500
52,49,6,2100
43,29,9,1600
53,28,12,3000
50,57,11,1300
53,41,13,2000
53,39,12,2000
51,59,5,1500
12,42,12,1800
11,57,6,2200
50,36,8,3000
11,42,6,1100
21,40,12,1100
29,35,12,1154
13,36,8,1100
35,30,14,2000
50,38,12,1800
22,54,16,2000
53,43,12,1300
13,54,9,1950
12,40,12,1600
31,43,12,1350
21,50,12,1600
11,33,12,3200
13,39,12,1200
51,36,12,1300
12,44,10,1100
13,30,12,2200
35,35,12,2000
14,52,8,1100
26,34,12,1700
12,31,9,1500
29,51,12,1500
13,33,11,2200
53,28,11,1500
11,39,14,4000
11,47,16,3000
17,49,5,2000
52,52,12,2000
21,49,9,200
28,30,9,1200
27,58,12,3000
35,56,4,1100
50,42,9,1450
21,46,12,2000
17,39,12,1200
23,34,12,1650
14,30,12,1300
17,37,12,1500
29,44,2,1100
33,37,12,1299
14,29,9,1500
26,45,6,1500
50,44,13,2200
27,38,10,1400
24,30,3,1970
27,51,10,1468
11,32,9,2000
13,50,6,1600
13,39,7,1100
21,50,10,1500
35,25,12,1700
51,35,3,1000
35,30,10,1800
32,35,12,2000
13,39,12,2500
41,39,10,2000
28,46,1,1100
12,50,9,1800
31,52,12,2300
53,54,4,2400
26,42,12,2000
11,43,12,1400
25,34,12,1100
35,33,12,1800
27,31,11,1100
52,42,12,1400
33,36,12,6000
29,48,10,3001
33,39,12,1100
26,35,12,1500
35,42,12,3200
33,36,15,1600
14,45,7,1700
12,30,14,8000
35,33,11,1500
16,36,11,1100
53,54,5,1650
33,50,12,500
35,41,12,2000
53,30,12,1100
33,42,12,1500
29,26,11,1200
41,29,12,2000
51,47,12,3200
42,44,5,2500
33,48,12,1100
12,43,0,1500
50,49,9,1700
27,38,8,1600
52,58,6,3000
35,32,9,1600
33,57,12,5500
33,31,12,1500
11,33,9,2300
13,37,12,1200
53,54,6,2200
11,33,12,2700
11,49,16,1000
13,51,4,2000
17,56,7,1700
23,28,12,1600
41,29,12,3000
41,34,12,1600
31,43,12,4000
50,41,5,1400
13,55,9,4000
41,34,14,4500
29,35,12,1668
13,43,6,1500
52,50,7,1800
14,27,12,1600
41,45,12,3200
52,49,5,1600
53,32,14,2000
21,34,12,1200
26,59,12,3000
31,49,12,2500
13,26,12,1800
23,27,6,1100
41,59,5,2200
52,53,8,1650
53,49,16,1200
32,29,12,2300
21,49,16,3500
53,25,15,2000
15,49,5,1600
24,51,5,1100
21,35,12,6000
13,51,4,5000
13,54,12,1100
11,27,9,2000
33,30,16,1800
27,55,5,1100
13,56,4,1100
12,54,9,300
13,49,9,2500
15,53,9,2000
12,52,12,230
27,53,12,1250
31,34,12,1800
53,59,5,2000
12,56,12,1300
43,28,12,1600
14,29,12,1100
53,59,6,1700
31,44,6,650
35,25,11,1500
25,46,12,300
11,39,0,1100
13,48,5,1100
41,39,9,1300
29,40,8,800
33,56,8,800
33,32,12,1100
13,31,16,12500
51,35,11,1100
27,53,8,1100
50,26,5,500
35,34,9,1200
31,40,6,1300
24,59,12,1100
51,35,13,720
15,39,12,800
13,52,12,960
16,32,11,300
52,40,3,1300
12,55,12,1100
13,34,16,600
53,45,7,1360
27,40,11,1200
31,51,5,1100
14,34,13,1000
53,53,12,1300
31,38,10,1212
15,56,11,300
13,47,12,600
41,45,9,1500
12,56,6,600
21,45,12,1100
43,41,12,2500
13,45,12,150
35,43,12,2800
50,43,9,1100
42,52,9,1200
41,57,4,1600
24,26,12,200
52,41,9,1400
14,41,12,1100
23,53,7,1100
12,43,12,1100
35,54,8,1300
33,56,7,800
27,26,12,1100
12,45,9,1500
41,58,9,1300
11,44,4,300
11,56,12,1400
31,56,12,1100
27,38,9,1200
13,49,4,2000
27,37,12,1212
23,39,6,1100
15,40,9,1100
35,50,8,480
24,42,10,1100
33,43,9,3200
35,53,2,1000
35,47,12,1200
13,48,10,1100
12,51,1,600
13,49,12,1100
33,51,9,800
13,50,9,1100
11,46,12,600
13,27,12,1100
26,32,8,240
23,55,9,1100
11,39,9,1100
50,41,12,1500
25,45,12,360
50,53,6,1100
27,55,12,1100
23,45,6,1100
29,47,9,1100
53,36,10,800
12,28,6,250
12,48,9,400
13,41,6,500
53,58,2,1000
25,43,9,800
26,34,12,1100
33,57,4,300
13,30,6,1100
12,48,8,2000
35,56,10,550
41,46,9,2000
15,41,9,1100
35,32,8,800
26,55,8,1100
28,40,9,700
33,43,7,1100
13,43,12,800
27,40,5,1100
53,41,10,1100
16,45,10,1100
27,47,12,1100
12,27,13,1100
24,41,9,1100
15,29,12,400
33,51,6,1200
22,44,12,1100
15,53,11,2000
15,55,0,1100
29,36,9,400
50,41,8,1100
11,33,5,1200
52,39,12,1100
16,32,12,1200
15,42,12,1100
16,41,12,1128
13,58,12,1200
52,33,12,1800
53,48,2,1400
13,46,12,1100
25,48,15,1100
53,45,9,1100
31,43,8,1100
15,29,12,1300
53,52,11,1200
12,47,9,200
16,49,6,400
12,50,5,1650
13,49,12,1100
23,40,12,150
23,32,12,1800
35,59,12,1100
33,59,7,1300
53,51,9,250
33,53,9,600
12,44,6,1000
23,46,12,1100
35,52,9,1200
12,35,12,1100
15,41,12,1300
14,28,12,1100
33,37,12,2200
14,39,13,600
16,25,16,1100
11,46,9,1100
12,37,5,1100
35,51,8,1250
15,44,5,400
15,52,6,1100
14,35,8,1400
21,40,12,600
17,39,8,1298
13,30,12,1100
53,31,15,1300
12,34,9,700
23,27,7,1100
33,48,3,1600
31,46,7,745
53,49,10,1300
12,51,12,1100
35,39,3,1200
53,52,12,1590
15,40,4,1100
26,45,3,1100
50,51,12,1250
42,40,7,1000
52,57,9,1500
17,34,9,600
14,54,16,300
12,35,12,1100
29,55,12,700
23,30,12,1100
13,34,15,1100
13,40,12,1100
11,51,1,1100
50,27,8,1100
11,59,0,1100
16,42,12,1200
14,41,5,1800
31,37,12,1100
11,58,7,1600
14,28,12,1100
35,39,12,1800
13,43,6,1100
14,41,5,350
33,57,4,400
15,58,12,1100
13,29,9,1100
50,33,11,1100
31,27,12,1100
42,55,9,2000
13,34,10,1100
12,43,12,1100
21,34,12,1200
53,54,4,300
52,44,0,1100
12,40,9,1100
33,50,12,1500
35,49,5,1100
23,44,12,700
53,36,4,1100
50,48,8,1100
43,45,12,1100
27,40,12,500
26,50,6,500
16,44,12,800
33,41,10,1500
12,49,5,600
33,31,9,150
33,53,12,1200
35,37,12,700
51,47,6,1000
12,31,9,200
12,25,10,1200
32,46,13,1250
50,28,10,1100
27,42,10,1100
17,29,12,1100
15,34,12,1800
17,35,12,1200
53,45,0,800
17,58,9,2200
13,47,12,1200
28,50,4,1000
12,27,10,500
21,47,9,1100
15,41,9,600
13,51,6,1000
53,59,5,1000
29,43,4,440
13,45,5,800
26,38,8,1100
35,45,8,800
21,31,12,500
31,37,7,1100
16,35,12,1100
11,30,12,1000
33,42,9,1500
15,36,9,400
17,43,3,1100
31,41,7,960
35,53,12,1000
42,46,0,1200
33,54,12,1300
42,50,7,1100
23,56,9,600
52,56,1,1100
43,37,10,1000
33,42,9,600
12,45,6,900
13,56,12,1100
14,37,12,1100
32,49,16,1800
14,33,14,1100
53,55,6,1500
13,30,12,1000
53,44,8,1820
27,44,12,1100
33,51,6,1900
53,51,6,1100
15,59,6,1100
53,51,9,400
52,41,12,1800
52,44,12,1500
13,37,12,400
23,50,12,1100
31,46,6,1800
35,49,9,1400
13,46,12,600
14,48,9,1100
26,44,12,1100
14,53,0,500
15,42,12,1400
22,38,4,250
22,33,12,1100
41,44,12,1500
33,59,9,1100
26,51,5,200
21,41,9,500
13,25,12,1100
41,53,7,1600
16,43,11,900
12,43,3,2000
52,37,12,1100
42,34,13,1100
53,56,12,1100
14,35,9,1100
50,55,12,1250
14,47,9,1100
11,45,12,1045
50,34,9,1200
22,44,12,640
11,35,9,100
31,41,1,800
11,57,8,800
15,57,8,600
12,56,9,1400
12,42,6,1400
11,35,16,2300
12,27,13,1100
14,28,9,1100
14,46,12,600
13,25,12,1100
13,41,12,1100
23,38,12,1000
31,58,5,1500
13,33,5,1100
16,57,6,1100
12,46,12,1100
12,50,12,1200
16,29,15,1045
53,50,12,900
25,44,9,1100
21,52,0,1100
32,51,6,1200
35,31,12,1100
17,42,6,800
33,30,14,2000
12,40,12,1100
11,47,5,1100
53,40,12,6000
51,32,9,700
11,49,8,1500
11,49,12,1800
13,34,12,600
21,45,9,500
26,37,12,1100
52,56,9,1300
33,41,12,1000
33,52,7,280
53,43,12,1100
33,30,4,1100
32,41,12,640
33,58,7,2000
12,48,12,1100
15,48,12,1300
11,44,0,1200
27,41,11,1100
13,50,12,1100
41,56,6,600
33,53,0,14000
12,44,15,1100
35,28,5,1500
12,35,11,1000
13,34,12,1200
23,47,7,1100
15,48,12,500
27,39,5,1100
13,47,12,1100
27,57,6,1100
52,27,6,1100
23,57,12,1100
23,34,12,600
13,51,8,1100
11,47,6,1200
52,57,16,1360
14,25,12,1100
33,52,7,1100
22,43,14,1450
35,49,9,2000
15,45,8,1100
35,50,10,1100
16,48,12,1200
53,52,9,1100
42,48,9,1600
12,43,12,1100
35,58,12,2000
14,41,8,800
31,37,5,1200
16,59,3,1045
16,49,12,1500
16,48,12,1100
33,52,5,1500
31,56,5,1100
15,58,5,1100
16,52,12,1000
53,32,7,1200
25,44,1,650
33,51,7,900
21,49,8,250
14,26,9,1100
53,34,2,1300
17,49,5,500
35,38,12,1100
13,40,8,1100
15,43,12,1200
23,50,11,1100
11,38,9,1800
